AT;BE;BG;HR;CZ;DK_1;DK_2;EE;FI;FR;DE_LU;GR;HU;IT_CALA;IT_CNOR;IT_CSUD;IT_NORD;IT_SARD;IT_SICI;IT_SUD;LV;LT;NL;PL;PT;RO;SK;SI;ES;SE_1;SE_2;SE_3;SE_4
19.0;19.0;37.708999999999996;19.0;19.0;17.163;18.544;18.36;16.665;19.0;19.0;19.28;23.27;19.28;19.28;19.28;19.28;19.28;19.28;19.28;18.36;18.544;19.0;19.0;19.0;23.27;19.0;19.0;19.0;4.465;4.465;16.665;18.544
18.988;18.988;37.137;18.988;18.988;17.229;18.532;18.365000000000002;16.729;18.988;18.988;18.988;19.016;18.988;18.988;18.988;18.988;18.988;18.988;18.988;18.365000000000002;18.532;18.988;18.988;18.988;19.016;18.988;18.988;18.988;4.506;4.506;16.729;18.532
18.241999999999997;18.241999999999997;35.678;18.241999999999997;18.241999999999997;16.462;17.804;16.462;16.462;18.241999999999997;18.241999999999997;18.241999999999997;18.252000000000002;18.241999999999997;18.241999999999997;18.241999999999997;18.241999999999997;18.241999999999997;18.241999999999997;18.241999999999997;16.462;17.804;18.241999999999997;18.241999999999997;18.241999999999997;18.252000000000002;18.241999999999997;18.241999999999997;18.241999999999997;4.595000000000001;4.595000000000001;16.462;17.804
18.246000000000002;18.246000000000002;35.686;18.246000000000002;18.246000000000002;15.998;17.808;17.808;15.998;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;17.808;17.808;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;18.246000000000002;4.684;4.684;15.998;17.808
17.959;17.959;35.125;17.959;17.959;15.568999999999999;17.528;17.528;15.568999999999999;17.959;17.959;17.959;17.959;17.959;17.959;17.959;17.959;17.959;17.959;17.959;17.528;17.528;17.959;17.959;17.959;17.959;17.959;17.959;17.959;4.7;4.7;15.568999999999999;17.528
17.9;17.9;37.552;17.9;17.9;15.516;17.47;17.47;15.516;17.9;17.9;19.2;19.2;17.9;17.9;17.9;17.9;17.9;17.9;17.9;17.47;17.47;17.9;17.9;16.32;19.2;17.9;17.9;16.32;4.743;4.743;15.516;17.47
18.093;18.093;37.552;18.093;18.093;15.844999999999999;18.093;18.093;15.844999999999999;18.093;18.093;19.2;20.19;18.093;18.093;18.093;18.093;18.093;18.093;18.093;18.093;18.093;18.093;18.093;15.73;20.19;18.093;18.093;15.73;4.79;4.79;15.844999999999999;18.093
16.669;16.669;39.414;16.699;16.669;16.134999999999998;16.669;16.669;16.134999999999998;16.669;16.669;20.152;24.311;19.227;19.227;19.227;19.227;19.227;19.227;19.227;16.669;16.669;16.669;16.669;15.73;24.311;16.669;16.699;15.73;4.835;4.835;16.134999999999998;16.669
18.988;18.988;41.123000000000005;18.988;18.988;16.776;18.532;18.369;16.776;18.988;18.988;21.026;21.026;20.121000000000002;20.121000000000002;20.121000000000002;20.121000000000002;20.121000000000002;20.121000000000002;20.121000000000002;18.369;18.532;18.988;18.988;16.378;21.026;18.988;18.988;16.378;4.856;4.856;16.776;18.532
18.494;18.494;38.567;18.494;18.494;16.446;18.05;18.05;16.446;18.494;18.494;19.719;19.719;19.719;19.719;19.719;19.719;19.719;28.5;19.719;18.05;18.05;18.494;18.494;18.494;19.719;18.494;18.494;18.494;4.8950000000000005;4.8950000000000005;16.446;18.05
17.899;17.899;35.214999999999996;17.899;17.899;15.388;15.388;15.388;15.388;17.899;17.899;19.035;18.005000000000003;19.035;19.035;19.035;19.035;19.035;24.0;19.035;15.388;15.388;17.899;17.899;17.899;18.005000000000003;17.899;17.899;17.899;4.898;4.898;15.388;15.388
15.612;15.612;30.534;15.612;15.612;14.681000000000001;14.681000000000001;14.681000000000001;14.681000000000001;15.612;15.612;17.084;15.612;17.084;17.084;17.084;17.084;17.084;17.084;17.084;14.681000000000001;14.681000000000001;15.612;15.612;15.612;15.612;15.612;15.612;15.612;4.907;4.907;14.681000000000001;14.681000000000001
14.313999999999998;14.49;23.503999999999998;14.313999999999998;14.091999999999999;12.875;12.875;12.875;12.875;14.865;14.091999999999999;16.130000000000003;14.313999999999998;16.130000000000003;16.130000000000003;16.130000000000003;16.130000000000003;16.130000000000003;16.130000000000003;16.130000000000003;12.875;12.875;15.499;12.875;14.865;12.017;14.091999999999999;14.313999999999998;14.865;4.907;4.907;12.875;12.875
13.791999999999998;13.791999999999998;22.1;13.791999999999998;13.791999999999998;11.296;11.296;11.296;11.296;13.791999999999998;13.791999999999998;15.680000000000001;13.791999999999998;15.680000000000001;15.680000000000001;15.680000000000001;15.680000000000001;15.680000000000001;15.680000000000001;15.680000000000001;11.296;11.296;13.791999999999998;13.103;13.791999999999998;11.3;13.791999999999998;13.791999999999998;13.791999999999998;4.866;4.866;11.296;11.296
9.947;9.809999999999999;16.997;9.947;9.756;8.411;8.411;8.411;8.411;10.5;9.756;14.559999999999999;9.947;14.559999999999999;14.559999999999999;14.559999999999999;14.559999999999999;14.559999999999999;14.559999999999999;14.559999999999999;8.411;8.411;10.6;9.756;11.287;8.690000000000001;9.756;9.947;10.5;4.887;4.887;8.411;8.411
10.986;11.437000000000001;19.766;10.986;10.531;9.387;9.387;10.531;9.387;12.011;10.531;14.26;10.531;14.26;14.26;14.26;14.26;14.26;14.26;14.26;10.531;10.531;12.888;10.531;13.280000000000001;10.106;10.531;10.986;12.011;5.43;5.43;9.387;9.387
9.974;10.672;11.326;9.974;9.729000000000001;5.169;5.169;9.729000000000001;8.53;10.51;9.729000000000001;17.4;9.729000000000001;10.51;10.51;10.51;10.51;10.51;10.51;10.51;9.729000000000001;9.729000000000001;11.388;9.729000000000001;10.67;5.7909999999999995;9.729000000000001;9.974;10.51;5.169;5.169;5.169;5.169
8.45;8.45;10.458;8.45;8.45;5.004;5.004;8.45;8.45;8.45;8.45;8.45;8.45;8.45;8.45;8.45;8.45;8.45;8.45;8.45;8.45;8.45;8.45;9.487;8.45;5.3469999999999995;8.45;8.45;8.45;5.004;5.004;5.004;5.004
7.537999999999999;7.537999999999999;11.474;7.537999999999999;7.537999999999999;4.953;4.953;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;7.537999999999999;9.437000000000001;8.0;5.867;7.537999999999999;7.537999999999999;7.537999999999999;4.953;4.953;4.953;4.953
7.911;7.911;15.472;7.911;7.911;5.007;5.007;7.911;7.911;7.911;7.911;7.911;7.911;7.911;7.911;7.911;7.911;7.911;7.911;7.911;7.911;7.911;7.911;9.652;7.911;7.911;7.911;7.911;7.911;4.9990000000000006;4.9990000000000006;5.007;5.007
9.479000000000001;9.479000000000001;18.538999999999998;9.479000000000001;9.479000000000001;9.339;9.339;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.791;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;9.479000000000001;5.004;5.004;9.339;9.339
11.804;9.020999999999999;23.086000000000002;14.5;11.804;9.916;9.916;12.192;12.192;16.904;9.916;18.141;11.804;18.141;18.141;18.141;18.141;18.141;18.141;18.141;12.192;12.192;15.8;12.243;16.904;11.804;11.804;14.5;16.904;6.324;6.324;9.916;9.916
13.444999999999999;13.9;26.297000000000004;13.444999999999999;12.469;10.115;10.115;13.99;13.99;21.598;10.115;13.444999999999999;13.444999999999999;21.598;21.598;21.598;21.598;21.598;21.598;21.598;13.99;13.99;18.804;12.469;20.607;13.444999999999999;12.469;13.444999999999999;20.607;7.006;7.006;10.115;10.115
15.459999999999999;18.161;30.237000000000002;15.459999999999999;14.774000000000001;12.956;12.956;14.774000000000001;14.774000000000001;21.113;12.956;15.459999999999999;15.459999999999999;21.895;21.895;21.895;21.895;21.895;21.895;21.895;14.774000000000001;14.774000000000001;22.740000000000002;14.774000000000001;21.113;15.459999999999999;14.774000000000001;15.459999999999999;21.113;6.6;6.6;12.956;12.956
14.718;16.802;28.785000000000004;14.718;14.718;12.109;12.109;14.147;14.147;22.652;11.337;14.718;14.718;22.652;22.652;22.652;22.652;22.652;22.652;22.652;14.147;14.147;23.1;14.147;21.386000000000003;14.718;14.718;14.718;21.386000000000003;5.706;5.706;12.109;12.109
13.856;15.755;27.1;13.856;13.856;13.505;13.505;13.597;13.597;22.445;9.443000000000001;13.856;13.856;22.445;22.445;22.445;22.445;22.445;22.445;22.445;13.597;13.597;22.869999999999997;13.597;20.91;13.856;13.856;13.856;20.91;5.275;5.275;13.505;13.505
12.999;16.172;25.424;12.999;12.999;12.999;12.999;12.999;12.999;20.28;9.809999999999999;12.999;12.999;21.791999999999998;21.791999999999998;21.791999999999998;21.791999999999998;21.791999999999998;21.791999999999998;21.791999999999998;12.999;12.999;22.0;12.999;20.28;12.999;12.999;12.999;20.28;5.2909999999999995;5.2909999999999995;12.999;12.999
13.197;14.0;25.812;13.197;13.197;13.197;13.197;15.031;15.031;20.5;9.568000000000001;13.197;13.197;20.5;20.5;20.5;20.5;20.5;20.5;20.5;15.031;15.031;19.863;13.197;19.988999999999997;13.197;13.197;13.197;19.988999999999997;4.992;4.992;13.197;13.197
13.066999999999998;14.403;25.557;13.066999999999998;13.066999999999998;13.066999999999998;13.066999999999998;13.471;13.471;19.734;9.68;13.066999999999998;13.066999999999998;21.490000000000002;21.490000000000002;21.490000000000002;21.490000000000002;21.490000000000002;21.490000000000002;21.490000000000002;13.471;13.471;20.0;13.066999999999998;19.734;13.066999999999998;13.066999999999998;13.066999999999998;19.734;4.986;4.986;13.066999999999998;13.066999999999998
13.459999999999999;17.059;26.325;13.459999999999999;13.459999999999999;12.139;12.139;14.991999999999999;14.991999999999999;19.56;10.732;13.459999999999999;13.459999999999999;21.791999999999998;21.791999999999998;21.791999999999998;21.791999999999998;21.791999999999998;21.791999999999998;21.791999999999998;14.991999999999999;14.991999999999999;22.0;13.459999999999999;19.56;13.459999999999999;13.459999999999999;13.459999999999999;19.56;4.971;4.971;12.139;12.139
14.661000000000001;20.651;28.674;14.661000000000001;14.661000000000001;12.242;12.242;16.000999999999998;16.000999999999998;20.0;11.948;14.661000000000001;14.661000000000001;22.652;22.652;22.652;22.652;22.652;22.652;22.652;16.000999999999998;16.000999999999998;21.5;12.745999999999999;20.0;14.661000000000001;14.661000000000001;14.661000000000001;20.0;4.958;4.958;12.242;12.242
16.118000000000002;21.707;31.525;16.118000000000002;16.118000000000002;13.728;13.728;13.728;13.728;20.607;13.728;19.6;16.118000000000002;22.652;22.652;22.652;22.652;22.652;22.652;22.652;13.728;13.728;22.869999999999997;13.728;20.607;16.118000000000002;16.118000000000002;16.118000000000002;20.607;4.893;4.893;13.728;13.728
17.875999999999998;24.055;34.963;17.875999999999998;17.0;14.809000000000001;14.809000000000001;14.809000000000001;14.809000000000001;24.21;14.809000000000001;23.618000000000002;17.875999999999998;26.5;26.5;26.5;26.5;26.5;26.5;26.5;14.809000000000001;14.809000000000001;29.9;11.643;21.122999999999998;17.875999999999998;17.0;17.875999999999998;21.122999999999998;4.826;4.826;14.809000000000001;14.809000000000001
17.956;24.0;35.12;17.956;13.988;13.988;13.988;13.988;13.988;26.5;13.988;17.956;17.956;26.5;26.5;26.5;26.5;26.5;26.5;26.5;13.988;13.988;31.525;11.893;22.5;17.956;13.988;17.956;22.5;4.795;4.795;13.988;13.988
17.572;22.0;34.368;17.572;13.575;13.575;13.575;13.575;13.575;26.5;13.575;17.572;17.572;26.5;26.5;26.5;26.5;26.5;26.5;26.5;13.575;13.575;25.103;12.581;25.034;17.572;13.575;17.572;25.034;4.711;4.711;13.575;13.575
15.86;20.009999999999998;31.019;15.86;11.993;11.993;11.993;11.993;11.993;24.193;11.993;15.86;15.86;24.193;24.193;24.193;24.193;24.193;24.193;24.193;11.993;11.993;18.11;11.993;24.193;15.86;11.993;15.86;24.193;4.629;4.629;11.993;11.993
13.715;15.197;26.824;13.715;9.809000000000001;9.809000000000001;9.809000000000001;9.809000000000001;9.809000000000001;21.895;9.809000000000001;13.715;13.715;21.895;21.895;21.895;21.895;21.895;21.895;21.895;9.809000000000001;9.809000000000001;22.78;9.809000000000001;21.895;13.715;9.809000000000001;13.715;21.895;4.554;4.554;9.809000000000001;9.809000000000001
14.443999999999999;18.235;28.249000000000002;14.443999999999999;11.870999999999999;11.870999999999999;11.870999999999999;11.870999999999999;11.870999999999999;20.746000000000002;11.870999999999999;20.746000000000002;14.443999999999999;20.746000000000002;20.746000000000002;20.746000000000002;20.746000000000002;20.746000000000002;20.746000000000002;20.746000000000002;11.870999999999999;11.870999999999999;14.145;11.870999999999999;20.746000000000002;14.443999999999999;11.870999999999999;14.443999999999999;20.746000000000002;4.321;4.321;11.870999999999999;11.870999999999999
12.963;17.18;23.4;12.963;9.968;9.968;9.729000000000001;9.729000000000001;9.729000000000001;20.0;9.968;20.0;12.963;20.0;20.0;20.0;20.0;20.0;20.0;20.0;9.729000000000001;9.729000000000001;14.0;9.729000000000001;20.0;11.964;9.968;12.963;20.0;4.294;4.294;9.729000000000001;9.729000000000001
13.191999999999998;19.154;6.745;13.191999999999998;9.985;9.985;9.329;9.846;9.329;20.715;9.985;20.715;13.191999999999998;20.715;20.715;20.715;20.715;20.715;20.715;20.715;9.846;9.846;22.5;9.846;20.715;13.191999999999998;9.985;13.191999999999998;20.715;5.208;5.208;9.329;9.329
12.847;19.0;6.5680000000000005;12.847;10.132;10.132;8.077;9.292;8.077;20.422;10.132;19.5;12.847;19.5;19.5;19.5;19.5;19.5;19.5;19.5;9.292;9.292;18.787;9.292;20.422;12.847;10.132;12.847;20.422;5.1770000000000005;5.1770000000000005;8.077;8.077
13.225;19.134;5.789;13.225;11.001000000000001;11.001000000000001;7.808;9.099;7.808;19.182;11.001000000000001;18.944;11.321;18.944;18.944;18.944;19.182;18.944;18.944;18.944;9.099;9.099;21.8;9.099;19.182;11.321;11.001000000000001;13.225;19.182;5.231;5.231;7.808;7.808
13.0;17.657;5.704;13.0;11.155;11.155;8.197;8.894;8.197;18.07;11.155;11.155;11.155;18.07;18.07;18.07;18.07;18.07;18.07;18.07;8.894;8.894;18.8;8.894;18.07;11.155;11.155;13.0;18.07;5.178;5.178;8.197;8.197
13.407;18.73;6.69;13.407;12.337;12.337;8.931000000000001;8.931000000000001;8.931000000000001;17.009999999999998;12.337;13.084;13.084;17.009999999999998;17.009999999999998;17.009999999999998;17.009999999999998;17.009999999999998;17.009999999999998;17.009999999999998;8.931000000000001;8.931000000000001;19.990000000000002;8.931000000000001;17.009999999999998;13.084;12.337;13.407;17.009999999999998;5.224;5.224;8.931000000000001;8.931000000000001
15.838999999999999;19.39;8.098;15.838999999999999;14.994;14.994;8.975;8.975;8.975;19.438;14.994;15.838999999999999;15.838999999999999;19.438;19.438;19.438;19.438;19.438;19.438;19.438;8.975;8.975;18.7;8.975;19.438;15.838999999999999;14.994;15.838999999999999;19.438;5.362;5.362;8.975;8.975
18.91;22.009;9.669;18.91;18.592;12.109;9.706;9.706;9.706;20.422;18.592;18.91;18.91;20.422;20.422;20.422;20.422;20.422;20.422;20.422;9.706;9.706;21.556;9.706;20.422;18.91;18.592;18.91;20.422;4.993;4.993;9.706;9.706
22.825;22.825;11.67;22.825;22.825;19.378999999999998;19.378999999999998;11.087;11.087;22.825;22.825;22.826;22.825;22.825;22.825;22.825;22.825;22.825;22.825;22.825;11.087;11.087;22.825;11.087;21.613999999999997;22.825;22.825;22.825;21.613999999999997;5.228;5.228;11.087;11.087
23.082;25.243000000000002;11.802;23.082;22.892;22.892;22.892;13.687999999999999;13.687999999999999;24.098;22.892;23.082;23.082;23.622999999999998;23.622999999999998;23.622999999999998;23.622999999999998;23.622999999999998;23.622999999999998;23.622999999999998;13.687999999999999;13.687999999999999;25.0;13.687999999999999;21.942;23.082;22.892;23.082;21.942;5.409000000000001;5.409000000000001;13.687999999999999;13.687999999999999
21.994;30.0;10.885;21.994;21.29;21.29;21.29;20.587;20.587;25.744;21.29;21.29;21.29;24.71;24.71;24.71;24.71;24.71;24.71;24.71;20.587;20.587;29.255000000000003;15.936000000000002;22.0;21.29;21.29;21.994;22.0;5.305;5.305;20.587;20.587
22.02;27.363999999999997;11.018;22.02;21.55;21.55;21.55;20.925;20.925;24.524;21.55;21.55;21.55;24.524;24.524;24.524;24.524;24.524;24.524;24.524;20.925;20.925;26.867;17.511000000000003;21.490000000000002;21.55;21.55;22.02;21.490000000000002;5.327;5.327;20.925;20.925
23.19;23.19;11.857;23.19;23.19;23.19;23.19;22.471;22.471;23.19;23.19;23.19;23.19;23.19;23.19;23.19;23.19;23.19;23.19;23.19;22.471;22.471;23.19;17.743000000000002;20.79;23.19;23.19;23.19;20.79;5.305;5.305;22.471;22.471
22.6;22.6;11.555;22.6;22.6;22.6;22.6;21.899;21.899;22.6;22.6;22.6;22.6;22.6;22.6;22.6;22.6;22.6;22.6;22.6;21.899;21.899;22.6;17.558;20.5;22.6;22.6;22.6;20.5;5.3740000000000006;5.3740000000000006;21.899;21.899
20.919999999999998;20.919999999999998;10.696;20.919999999999998;20.919999999999998;20.919999999999998;20.919999999999998;20.271;20.271;20.919999999999998;20.919999999999998;20.919999999999998;20.919999999999998;22.0;22.0;22.0;22.0;22.0;22.0;22.0;20.271;20.271;20.919999999999998;17.881;20.443;20.919999999999998;20.919999999999998;20.919999999999998;20.443;5.285;5.285;20.271;20.271
21.606;21.606;11.047;21.606;21.606;21.606;21.606;20.936;20.936;21.606;21.606;21.606;21.606;21.606;21.606;21.606;21.606;21.606;21.606;21.606;20.936;20.936;21.606;19.711000000000002;19.684;21.606;21.606;21.606;19.684;5.445;5.445;20.936;20.936
23.077;23.077;11.799;23.077;23.077;23.077;23.077;22.523;22.523;23.077;23.077;23.077;23.077;23.077;23.077;23.077;23.077;23.077;23.077;23.077;22.523;22.523;23.077;18.062;18.988999999999997;23.077;23.077;23.077;18.988999999999997;5.49;5.49;22.523;22.523
24.595;24.595;12.575;24.595;24.595;24.595;24.595;24.595;24.595;24.595;24.595;24.596;24.595;24.595;24.595;24.595;24.595;24.595;24.595;24.595;24.595;24.595;24.595;20.423;20.217;24.595;24.595;24.595;20.217;5.453;5.453;24.595;24.595
27.411;27.411;14.015;27.411;27.411;27.411;27.411;26.474;26.474;27.411;27.411;27.411;27.411;27.411;27.411;27.411;27.411;27.411;27.411;27.411;26.474;27.411;27.411;19.144;22.231;27.411;27.411;27.411;22.231;5.3759999999999994;5.3759999999999994;27.411;27.411
27.344;27.344;13.981;27.344;27.344;27.344;27.344;27.006999999999998;27.006999999999998;27.344;27.344;27.344;27.344;27.344;27.344;27.344;27.344;27.344;27.344;27.344;27.006999999999998;27.288999999999998;27.344;19.383000000000003;27.344;27.344;27.344;27.344;27.344;5.301;5.301;27.288999999999998;27.288999999999998
25.253999999999998;23.0;12.912;25.253999999999998;24.548;21.977;24.002000000000002;22.032;22.032;27.836000000000002;24.548;25.253999999999998;25.253999999999998;27.836000000000002;27.836000000000002;27.836000000000002;27.836000000000002;27.836000000000002;27.836000000000002;27.836000000000002;22.032;23.959;21.91;19.884999999999998;27.836000000000002;25.253999999999998;24.548;25.253999999999998;27.836000000000002;5.256;5.256;22.032;23.959
23.196;21.543;11.86;23.196;22.613999999999997;21.791;21.791;21.791;21.791;25.171;22.613999999999997;23.196;23.196;25.171;25.171;25.171;25.171;25.171;25.171;25.171;21.791;21.791;21.858;19.365000000000002;25.171;23.196;22.613999999999997;23.196;25.171;5.186999999999999;5.186999999999999;21.791;21.791
21.307;19.262;10.894;21.307;20.831;20.331;20.331;20.331;20.331;22.996000000000002;20.831;21.307;21.307;22.996000000000002;22.996000000000002;22.996000000000002;22.996000000000002;22.996000000000002;22.996000000000002;22.996000000000002;20.331;20.331;20.331;15.879;22.996000000000002;21.307;20.831;21.307;22.996000000000002;5.173;5.173;20.331;20.331
18.693;16.305;10.126000000000001;18.693;17.875;17.131;17.131;17.131;17.131;21.644;17.875;19.805;19.805;22.746000000000002;22.746000000000002;22.746000000000002;22.746000000000002;22.746000000000002;22.746000000000002;22.746000000000002;17.131;17.131;18.47;14.994;21.644;19.805;17.875;18.693;21.644;5.208;5.208;17.131;17.131
14.347999999999999;8.794;7.336;14.347999999999999;12.47;12.47;12.47;12.47;12.47;21.0;12.47;21.202;14.347999999999999;21.202;21.202;21.202;21.202;21.202;21.202;21.202;12.47;12.47;13.648;12.47;21.0;14.347999999999999;12.47;14.347999999999999;21.0;5.127000000000001;5.127000000000001;12.47;12.47
14.803999999999998;8.381;28.955000000000002;14.803999999999998;12.892;12.892;12.892;12.892;12.892;21.347;12.892;21.347;14.803999999999998;21.347;21.347;21.347;21.347;21.347;21.347;21.347;12.892;12.892;12.892;12.892;21.347;14.803999999999998;12.892;14.803999999999998;21.347;4.779;4.779;12.892;12.892
13.478;8.777;26.360000000000003;13.478;11.84;11.665000000000001;11.665000000000001;11.665000000000001;11.665000000000001;18.9;11.84;20.863;13.478;20.863;20.863;20.863;20.863;20.863;20.863;20.863;11.665000000000001;11.665000000000001;12.798;11.665000000000001;18.9;13.478;11.84;13.478;18.9;4.779;4.779;11.665000000000001;11.665000000000001
